0,1,2,3,sequence_id,label
0.57778,0.23076999999999998,0.40909,0.40476,126,1
0.8333349999999999,0.9199999999999999,0.285715,0.275,60,-1
0.7857149999999999,0.52,0.285715,0.375,54,-1
0.6666650000000001,0.6,0.07143,0.22499999999999998,99,-1
0.047619999999999996,0.4,0.42857,0.75,38,-1
0.022220000000000018,0.30769,0.613635,0.7857149999999999,209,-1
0.5333335,0.6666650000000001,0.11363499999999999,0.57143,131,-1
0.444445,0.846155,0.11363499999999999,0.214285,127,1
0.40909,0.22221999999999997,0.4666665,0.659575,281,1
0.11363499999999999,0.6666650000000001,0.333335,0.25532,254,-1
0.6,0.23076999999999998,0.5227275,0.452381,171,1
0.43182,0.06666499999999997,0.6,0.5106385,217,1
0.761905,0.64,0.023809999999999998,0.0,79,1
0.857145,0.76,0.0,0.0,69,1
0.4772725,0.355555,0.37778,0.57447,278,1
0.4545455,0.24444500000000002,0.5333335,0.4893615,220,1
0.37778,0.23076999999999998,0.8863650000000001,0.7857149999999999,177,1
0.4761905,0.46,0.4761905,0.525,10,1
0.31818,0.2,0.6,0.829785,289,1
0.43182,0.24444500000000002,0.511111,0.957445,303,-1
0.444445,0.20512999999999998,0.227275,0.38095,114,1
0.4545455,0.333335,0.37778,0.42553,296,1
0.5454545,0.5333335,0.57778,0.468085,264,-1
0.238095,0.66,0.5,0.575,27,-1
0.333335,0.38,0.261905,0.6,13,1
0.09090999999999999,0.26666500000000004,0.71111,0.55319,313,-1
0.227275,0.2,0.6,0.5106385,309,-1
0.4772725,0.155555,0.5333335,0.55319,309,-1
0.88889,0.820515,0.15909,0.238095,117,1
0.6666650000000001,0.4615385,0.5454545,0.214285,127,1
0.5333335,0.384615,0.40909,0.38095,147,-1
0.75,0.4666665,0.24444500000000002,0.234045,244,-1
0.333335,0.128205,0.56818,0.547619,203,-1
0.4772725,0.4,0.4,0.44681,298,1
0.28889,0.128205,0.4772725,0.7142850000000001,206,-1
0.5333335,0.69231,0.40909,0.40476,146,-1
0.4666665,0.589745,0.4545455,0.5,186,1
0.57143,0.5,0.309525,0.175,64,-1
0.333335,0.358975,0.5454545,0.61905,197,-1
0.5454545,0.6666650000000001,0.0,0.25532,230,1
0.36363500000000004,0.2,0.488889,0.44681,277,1
0.613635,0.5333335,0.5333335,0.4893615,299,1
0.227275,0.333335,0.6444449999999999,0.44681,266,-1
0.636365,0.333335,0.06666499999999997,0.29786999999999997,241,-1
0.866665,0.71795,0.15909,0.09523999999999999,115,1
0.34091,0.31111,0.6,0.5106385,270,-1
0.642855,0.56,0.0,0.09999999999999998,94,-1
1.0,0.7692300000000001,0.0,0.047619999999999996,180,1
0.214285,0.42,0.38095,0.45,38,-1
0.4666665,0.4871795,0.34091,0.38095,166,-1
0.7142850000000001,0.8200000000000001,0.214285,0.22499999999999998,102,-1
0.18181999999999998,0.26666500000000004,0.5333335,0.5106385,235,1
0.68889,0.615385,0.5227275,0.357145,122,1
0.59091,0.6,0.06666499999999997,0.29786999999999997,258,-1
0.4,0.05127999999999999,0.5454545,0.6666650000000001,177,1
0.4772725,0.57778,0.4666665,0.38298,297,1
0.68182,0.6666650000000001,0.2,0.08510499999999999,228,1
0.8863650000000001,0.5333335,0.22221999999999997,0.234045,237,1
0.613635,0.444445,0.24444500000000002,0.44681,226,1
0.57143,0.64,0.285715,0.275,65,-1
0.65909,0.555555,0.13333499999999998,0.5106385,251,-1
0.28889,0.23076999999999998,0.81818,0.92857,187,1
0.023809999999999998,0.08000000000000002,0.7857149999999999,0.75,45,-1
0.5454545,0.57778,0.31111,0.340425,211,1
0.59091,0.511111,0.37778,0.44681,228,1
0.22221999999999997,0.025639999999999996,0.68182,0.761905,186,1
0.613635,0.4666665,0.26666500000000004,0.5106385,298,1
0.5333335,0.615385,0.4772725,0.214285,178,1
0.4545455,0.6444449999999999,0.2,0.5106385,221,1
0.34091,0.24444500000000002,0.5333335,0.829785,310,-1
0.023809999999999998,0.15999999999999998,0.61905,0.675,40,-1
0.5333335,0.4615385,0.4772725,0.642855,183,1
0.272725,0.155555,0.82222,0.6383,266,-1
0.6,0.153845,0.4772725,0.642855,112,1
0.4666665,0.5384615,0.06818000000000002,0.452381,174,1
0.488889,0.0,0.04545500000000002,0.7857149999999999,209,-1
0.488889,0.615385,0.40909,0.42857,145,-1
0.34091,0.4,0.04444500000000001,0.55319,295,1
0.954545,0.733335,0.0,0.29786999999999997,223,1
0.4545455,0.355555,0.4666665,0.4893615,264,-1
0.5333335,0.128205,0.272725,0.57143,119,1
0.26666500000000004,0.25641,0.4772725,0.57143,193,1
0.68182,0.444445,0.2,0.27659500000000004,228,1
0.09523999999999999,0.18,0.92857,0.775,26,1
0.6,0.384615,0.5454545,0.333335,124,1
0.214285,0.46,0.357145,0.675,49,-1
0.5227275,0.31111,0.5333335,0.531915,287,1
0.7142850000000001,0.78,0.285715,0.45,65,-1
0.214285,0.46,0.761905,0.775,24,1
0.4772725,0.511111,0.5333335,0.44681,293,1
0.642855,0.64,0.238095,0.3,77,1
0.933335,0.7692300000000001,0.022724999999999995,0.238095,130,1
0.2,0.5384615,0.5454545,0.547619,194,1
0.511111,0.20512999999999998,0.40909,0.857145,209,-1
0.09090999999999999,0.355555,0.488889,0.531915,298,1
0.4545455,0.37778,0.555555,0.595745,289,1
0.42222,0.025639999999999996,0.4772725,0.690475,205,-1
0.190475,0.46,0.57143,0.9,21,1
0.90909,0.4666665,0.17778,0.25532,223,1
0.613635,0.42222,0.5333335,0.44681,220,1
0.43182,0.2,0.733335,0.87234,314,-1
0.5,0.32,0.4761905,0.625,23,1
0.56818,0.488889,0.4,0.31915,244,-1
0.4772725,0.26666500000000004,0.6666650000000001,0.42553,266,-1
0.488889,0.589745,0.5454545,0.40476,165,-1
0.0,0.38,0.5238095,0.8,43,-1
0.8863650000000001,0.6,0.08889000000000002,0.08510499999999999,237,1
0.81818,0.5333335,0.11110999999999999,0.31915,233,1
0.4666665,0.5384615,0.36363500000000004,0.642855,161,-1
0.386365,0.26666500000000004,0.444445,0.55319,293,1
0.444445,0.615385,0.5454545,0.38095,166,-1
0.13636500000000001,0.06666499999999997,0.88889,0.44681,232,1
1.0,0.846155,0.06818000000000002,0.285715,153,-1
0.11904999999999999,0.32,0.57143,0.825,44,-1
0.5454545,0.57778,0.333335,0.04255500000000001,227,1
0.333335,0.615385,0.18181999999999998,0.357145,131,-1
0.5227275,0.5333335,0.4,0.31915,284,1
0.37778,0.179485,0.56818,0.57143,194,1
0.0,0.155555,0.933335,0.468085,291,1
0.8636349999999999,0.6,0.0,0.31915,223,1
0.56818,0.2,0.24444500000000002,0.38298,237,1
0.43182,0.26666500000000004,0.866665,0.893615,303,-1
0.272725,0.5333335,0.511111,0.5106385,227,1
0.91111,0.923075,0.34091,0.214285,143,-1
0.31818,0.24444500000000002,0.4666665,0.595745,214,1
0.642855,0.88,0.166665,0.0,87,1
0.4666665,0.30769,0.75,0.5,195,1
0.59091,0.5333335,0.37778,0.38298,211,1
0.26666500000000004,0.153845,0.8863650000000001,0.857145,195,1
0.34091,0.2,0.6444449999999999,0.6383,215,1
0.023809999999999998,0.26,0.642855,0.9,41,-1
0.704545,0.511111,0.333335,0.40425500000000003,248,-1
0.272725,0.4666665,0.4,0.04255500000000001,227,1
0.6,0.384615,0.5227275,0.42857,106,1
0.272725,0.4666665,0.555555,0.55319,265,-1
0.0,0.21999999999999997,0.5,0.45,31,-1
0.023809999999999998,0.21999999999999997,0.7142850000000001,0.8,15,1
0.4761905,0.52,0.452381,0.525,1,1
0.444445,0.0,0.5227275,0.57143,185,1
0.68182,0.6666650000000001,0.13333499999999998,0.25532,245,-1
0.5454545,0.4666665,0.355555,0.21276499999999998,211,1
0.555555,0.615385,0.386365,0.357145,191,1
0.4545455,0.6666650000000001,0.155555,0.234045,252,-1
0.6,0.589745,0.04545500000000002,0.452381,113,1
0.36363500000000004,0.2,0.5333335,0.57447,289,1
0.4666665,0.4615385,0.13636500000000001,0.357145,119,1
0.56818,0.4,0.17778,0.170215,253,-1
0.6666650000000001,0.7692300000000001,0.0,0.09523999999999999,107,1
0.8863650000000001,0.6,0.155555,0.06383,237,1
0.444445,0.641025,0.636365,0.738095,159,-1
0.40909,0.42222,0.0,0.31915,234,1
0.36363500000000004,0.42222,0.4,0.02127499999999999,230,1
0.6,0.410255,0.31818,0.285715,120,1
0.0,0.32,0.92857,0.45,19,1
0.5454545,0.4,0.5333335,0.5106385,289,1
0.68889,0.30769,0.20454499999999998,0.38095,141,-1
0.4772725,0.355555,0.6,0.31915,268,-1
0.772725,0.8,0.06666499999999997,0.27659500000000004,253,-1
0.43182,0.06666499999999997,0.2,0.08510499999999999,232,1
0.0,0.24,0.7142850000000001,0.5,43,-1
0.733335,0.846155,0.0,0.309525,155,-1
0.13636500000000001,0.155555,0.733335,0.787235,288,1
0.5,0.733335,0.06666499999999997,0.31915,285,1
0.5454545,0.24444500000000002,0.5333335,0.6383,282,1
0.642855,0.52,0.4761905,0.375,53,-1
0.5454545,0.6444449999999999,0.4666665,0.21276499999999998,256,-1
0.34091,0.06666499999999997,0.71111,0.55319,286,1
0.272725,0.0,0.866665,0.68085,278,1
0.62222,0.564105,0.40909,0.5,174,1
0.5333335,0.4615385,0.5454545,0.547619,107,1
0.142855,0.38,0.57143,0.3,34,-1
0.34091,0.488889,0.333335,0.31915,226,1
0.0,0.0,0.6,0.468085,265,-1
0.5227275,0.4666665,0.4666665,0.38298,296,1
0.272725,0.17778,0.866665,0.829785,234,1
0.690475,0.58,0.285715,0.325,62,-1
0.7857149999999999,0.88,0.142855,0.0,87,1
0.511111,0.615385,0.20454499999999998,0.357145,131,-1
0.866665,0.69231,0.022724999999999995,0.09523999999999999,139,-1
0.93182,0.5333335,0.155555,0.234045,222,1
0.285715,0.52,0.142855,0.0,99,-1
0.261905,0.4,0.285715,0.55,23,1
0.4666665,0.333335,0.4545455,0.57143,190,1
0.238095,0.24,0.5,0.825,17,1
0.6,0.615385,0.43182,0.285715,190,1
0.285715,0.21999999999999997,0.357145,0.675,27,-1
0.26666500000000004,0.179485,0.5454545,0.690475,184,1
0.18181999999999998,0.511111,0.4666665,0.55319,296,1
0.5227275,0.6,0.4,0.44681,282,1
0.309525,0.52,0.5238095,0.525,51,-1
0.57778,0.564105,0.5454545,0.57143,165,-1
0.613635,0.555555,0.4666665,0.44681,282,1
0.6,0.25641,0.5454545,0.61905,107,1
0.6,0.69231,0.227275,0.38095,177,1
0.6,0.5384615,0.40909,0.40476,190,1
0.42222,0.05127999999999999,0.34091,0.5238095,184,1
0.488889,0.153845,0.4772725,0.642855,197,-1
0.5333335,0.30769,0.613635,0.7142850000000001,163,-1
0.333335,0.025639999999999996,0.68182,0.5,170,-1
0.93182,0.733335,0.0,0.25532,226,1
0.56818,0.26666500000000004,0.6444449999999999,0.5106385,270,-1
0.2,0.153845,0.65909,0.7857149999999999,208,-1
0.09090999999999999,0.31111,0.42222,0.87234,314,-1
0.190475,0.3,0.690475,0.825,2,1
0.57778,0.4615385,0.40909,0.57143,134,-1
0.866665,0.589745,0.34091,0.333335,178,1
0.386365,0.5333335,0.4,0.40425500000000003,293,1
0.2,0.23076999999999998,0.75,0.90476,173,1
0.4,0.025639999999999996,0.8863650000000001,0.7142850000000001,183,1
0.7857149999999999,0.76,0.0,0.45,58,-1
0.444445,0.74359,0.40909,0.40476,156,-1
0.5454545,0.6666650000000001,0.0,0.25532,256,-1
0.555555,0.07692500000000002,0.295455,0.42857,114,1
0.272725,0.28889,0.4666665,0.44681,295,1
0.31111,0.07692500000000002,0.8863650000000001,0.97619,209,-1
0.5227275,0.2,0.5333335,0.531915,300,1
0.6666650000000001,0.5384615,0.295455,0.190475,124,1
0.5333335,0.846155,0.20454499999999998,0.166665,147,-1
0.5333335,0.43589500000000003,0.5454545,0.5,183,1
0.2,0.153845,0.613635,0.857145,197,-1
0.31111,0.05127999999999999,0.65909,0.88095,172,1
0.047619999999999996,0.15999999999999998,0.59524,0.575,9,1
0.0,0.08889000000000002,0.5333335,0.70213,310,-1
0.34091,0.5333335,0.4,0.38298,281,1
0.20454499999999998,0.04444500000000001,0.844445,0.70213,263,-1
0.2,0.07692500000000002,0.636365,0.357145,161,-1
0.333335,0.20512999999999998,0.4772725,0.92857,202,-1
0.309525,0.48,0.57143,0.525,27,-1
0.355555,0.179485,0.84091,0.7142850000000001,186,1
0.155555,0.23076999999999998,0.5454545,0.857145,199,-1
0.5333335,0.615385,0.5454545,0.38095,166,-1
0.5454545,0.4666665,0.4,0.5106385,226,1
0.5333335,0.43589500000000003,0.56818,0.5,164,-1
0.733335,0.7692300000000001,0.0,0.261905,146,-1
0.56818,0.5333335,0.4,0.3617,211,1
0.09090999999999999,0.26666500000000004,0.866665,0.57447,235,1
0.24444500000000002,0.0,0.5454545,0.7142850000000001,206,-1
0.333335,0.410255,0.56818,0.57143,197,-1
0.7142850000000001,0.88,0.285715,0.125,58,-1
0.18181999999999998,0.4,0.4666665,0.5106385,235,1
0.56818,0.57778,0.5333335,0.27659500000000004,272,-1
0.31818,0.26666500000000004,0.444445,0.7659549999999999,235,1
0.75,0.8,0.11110999999999999,0.25532,252,-1
0.6,0.846155,0.15909,0.42857,155,-1
0.4666665,0.333335,0.613635,0.7142850000000001,163,-1
0.933335,0.5128205,0.15909,0.09523999999999999,178,1
0.511111,0.410255,0.295455,0.0,152,-1
0.4666665,0.30769,0.5,0.6666650000000001,197,-1
0.511111,0.07692500000000002,0.636365,0.642855,169,-1
0.6444449999999999,0.820515,0.09090999999999999,0.142855,151,-1
0.40909,0.26666500000000004,0.62222,0.893615,312,-1
0.42222,0.179485,0.295455,0.5,184,1
0.285715,0.58,0.357145,0.45,1,1
0.20454499999999998,0.08889000000000002,0.866665,0.787235,294,1
0.690475,0.88,0.190475,0.025000000000000022,86,1
0.0,0.24,0.547619,0.8,30,-1
0.26666500000000004,0.25641,0.40909,0.42857,148,-1
0.8,0.7692300000000001,0.022724999999999995,0.238095,117,1
0.34091,0.26666500000000004,0.6666650000000001,0.829785,314,-1
0.68182,0.4666665,0.13333499999999998,0.04255500000000001,213,1
0.61905,0.64,0.333335,0.3,71,1
0.355555,0.0,0.68182,0.7142850000000001,186,1
0.4772725,0.4666665,0.4666665,0.38298,275,1
0.8,0.846155,0.13636500000000001,0.047619999999999996,127,1
0.88889,0.846155,0.20454499999999998,0.238095,117,1
0.555555,0.30769,0.20454499999999998,0.40476,114,1
0.7142850000000001,0.88,0.0,0.22499999999999998,102,-1
0.43182,0.26666500000000004,0.6444449999999999,0.57447,281,1
0.15909,0.333335,0.6444449999999999,0.5106385,216,1
0.59091,0.5333335,0.37778,0.29786999999999997,233,1
0.142855,0.58,0.357145,0.6,1,1
0.6,0.5384615,0.20454499999999998,0.42857,114,1
0.642855,0.52,0.333335,0.525,76,1
0.59091,0.5333335,0.42222,0.44681,284,1
0.8863650000000001,0.22221999999999997,0.0,0.25532,224,1
0.6666650000000001,0.5128205,0.5454545,0.57143,129,1
0.511111,0.384615,0.68182,0.57143,159,-1
0.4666665,0.30769,0.25,0.547619,192,1
0.272725,0.0,0.933335,0.6383,219,1
0.40909,0.2,0.511111,0.57447,293,1
0.6444449999999999,0.410255,0.5,0.4761905,108,1
0.272725,0.155555,0.8,0.531915,275,1
0.4666665,0.564105,0.34091,0.214285,189,1
0.59091,0.42222,0.444445,0.31915,217,1
0.37778,0.0,0.954545,0.7142850000000001,185,1
0.5333335,0.30769,0.68182,0.452381,164,-1
0.75,0.555555,0.06666499999999997,0.10638500000000001,225,1
0.4,0.384615,0.13636500000000001,0.59524,139,-1
0.22221999999999997,0.358975,0.5454545,0.6666650000000001,197,-1
0.57778,0.615385,0.5454545,0.5,161,-1
0.6,0.0,0.613635,0.59524,110,1
0.4666665,0.615385,0.386365,0.452381,174,1
0.11904999999999999,0.4,0.59524,0.825,41,-1
0.0,0.14,0.88095,0.725,5,1
0.642855,0.62,0.0,0.175,99,-1
0.452381,0.48,0.42857,0.675,1,1
0.613635,0.6666650000000001,0.11110999999999999,0.340425,213,1
0.5454545,0.4666665,0.333335,0.40425500000000003,222,1
0.34091,0.333335,0.5333335,0.3617,266,-1
0.0,0.24444500000000002,0.8,0.787235,291,1
0.6,0.0,0.5227275,0.5,126,1
0.11363499999999999,0.17778,0.88889,0.595745,286,1
0.25,0.31111,0.6,0.21276499999999998,219,1
0.40909,0.4,0.6666650000000001,0.595745,231,1
0.34091,0.26666500000000004,0.5333335,0.44681,295,1
0.355555,0.25641,0.5454545,0.857145,200,-1
0.155555,0.0,0.613635,0.57143,159,-1
0.6,0.4615385,0.40909,0.5,192,1
0.6666650000000001,0.6666650000000001,0.04545500000000002,0.309525,144,-1
0.71111,0.615385,0.0,0.0,148,-1
0.142855,0.2,0.857145,0.825,19,1
0.4666665,0.4615385,0.5454545,0.333335,160,-1
0.36363500000000004,0.0,0.6,0.6383,304,-1
0.5333335,0.615385,0.227275,0.285715,191,1
0.4772725,0.6666650000000001,0.2,0.4893615,221,1
0.5227275,0.555555,0.28889,0.19149,228,1
0.261905,0.44,0.5,0.675,48,-1
0.4772725,0.42222,0.488889,0.70213,284,1
0.71111,0.384615,0.40909,0.5,107,1
0.6,0.4871795,0.4545455,0.57143,175,1
0.295455,0.6,0.42222,0.44681,298,1
0.57143,0.9199999999999999,0.214285,0.15000000000000002,97,-1
0.866665,0.615385,0.0,0.261905,156,-1
0.5454545,0.488889,0.511111,0.38298,215,1
0.155555,0.23076999999999998,0.5227275,0.92857,202,-1
0.34091,0.2,0.4,0.55319,295,1
0.511111,0.5384615,0.56818,0.42857,161,-1
0.28889,0.0,0.75,0.88095,189,1
0.023809999999999998,0.5,0.38095,0.6,27,-1
0.933335,0.846155,0.0,0.166665,127,1
0.37778,0.10256500000000002,0.613635,0.333335,169,-1
0.444445,0.74359,0.34091,0.452381,151,-1
0.272725,0.022220000000000018,0.62222,0.6383,266,-1
0.733335,0.5128205,0.0,0.142855,119,1
0.6,0.4615385,0.20454499999999998,0.5238095,190,1
0.42222,0.28205,0.5454545,0.7857149999999999,206,-1
0.333335,0.384615,0.5454545,0.7857149999999999,203,-1
0.5238095,0.66,0.142855,0.35,100,-1
0.40909,0.42222,0.5333335,0.5106385,298,1
0.227275,0.26666500000000004,0.844445,0.829785,307,-1
0.5333335,0.5128205,0.4772725,0.4761905,179,1
0.28889,0.410255,0.59091,0.5,167,-1
0.4666665,0.69231,0.0,0.190475,154,-1
0.857145,0.8400000000000001,0.190475,0.2,73,1
0.636365,0.31111,0.5333335,0.531915,215,1
0.5,0.9199999999999999,0.166665,0.22499999999999998,57,-1
0.26666500000000004,0.384615,0.04545500000000002,0.38095,137,-1
0.4,0.5384615,0.5454545,0.40476,157,-1
